"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2003年5月30日","1,197.9","1,188.6","1,201.3","1,185.1","-","1.36%"
"2003年5月29日","1,181.8","1,175.4","1,198.4","1,172.5","-","0.73%"
"2003年5月28日","1,173.3","1,173.0","1,181.9","1,165.3","-","0.06%"
"2003年5月27日","1,172.6","1,123.7","1,174.2","1,123.3","-","3.76%"
"2003年5月23日","1,130.1","1,128.4","1,135.5","1,125.2","-","-0.12%"
"2003年5月22日","1,131.4","1,116.2","1,137.7","1,112.6","-","1.60%"
"2003年5月21日","1,113.7","1,110.8","1,115.6","1,104.1","-","0.07%"
"2003年5月20日","1,112.8","1,118.3","1,124.3","1,103.2","-","0.03%"
"2003年5月19日","1,112.5","1,146.7","1,152.6","1,112.3","-","-3.64%"
"2003年5月16日","1,154.5","1,158.5","1,162.6","1,146.3","-","-0.73%"
"2003年5月15日","1,162.9","1,155.1","1,164.5","1,149.0","-","1.29%"
"2003年5月14日","1,148.1","1,161.5","1,165.2","1,140.8","-","-0.68%"
"2003年5月13日","1,156.0","1,152.8","1,165.5","1,148.5","-","-0.38%"
"2003年5月12日","1,160.4","1,141.1","1,163.8","1,133.9","-","1.48%"
"2003年5月9日","1,143.6","1,129.3","1,144.0","1,126.1","-","2.22%"
"2003年5月8日","1,118.8","1,120.5","1,132.3","1,116.7","-","-1.50%"
"2003年5月7日","1,135.8","1,142.9","1,152.7","1,131.4","-","-1.47%"
"2003年5月6日","1,152.8","1,134.6","1,161.0","1,134.5","-","1.45%"
"2003年5月5日","1,136.3","1,139.6","1,153.0","1,133.0","-","-0.02%"
"2003年5月2日","1,136.5","1,109.9","1,137.4","1,109.7","-","2.09%"
"2003年5月1日","1,113.2","1,104.4","1,119.7","1,094.4","-","0.65%"
"2003年4月30日","1,106.1","1,111.5","1,116.8","1,104.4","-","-0.96%"
"2003年4月29日","1,116.8","1,113.1","1,126.6","1,103.8","-","0.87%"
"2003年4月28日","1,107.1","1,086.6","1,110.5","1,084.8","-","2.21%"
"2003年4月25日","1,083.2","1,100.7","1,101.8","1,081.3","-","-2.25%"
"2003年4月24日","1,108.1","1,100.8","1,115.4","1,097.2","-","-0.43%"
"2003年4月23日","1,112.9","1,105.4","1,115.7","1,096.9","-","0.95%"
"2003年4月22日","1,102.4","1,073.9","1,103.8","1,072.1","-","1.98%"
"2003年4月21日","1,081.0","1,083.8","1,089.7","1,070.9","-","-0.23%"
"2003年4月17日","1,083.6","1,051.4","1,084.8","1,051.4","-","2.72%"
"2003年4月16日","1,054.9","1,070.6","1,078.2","1,051.5","-","0.17%"
"2003年4月15日","1,053.1","1,044.3","1,058.5","1,040.0","-","0.46%"
"2003年4月14日","1,048.3","1,028.0","1,050.5","1,025.8","-","2.16%"
"2003年4月11日","1,026.2","1,046.4","1,051.9","1,020.6","-","-0.68%"
"2003年4月10日","1,033.1","1,024.7","1,035.6","1,018.2","-","0.94%"
"2003年4月9日","1,023.5","1,048.9","1,055.9","1,023.5","-","-2.18%"
"2003年4月8日","1,046.3","1,051.8","1,056.0","1,041.5","-","-0.66%"
"2003年4月7日","1,053.3","1,089.9","1,091.7","1,053.2","-","0.24%"
"2003年4月4日","1,050.7","1,067.5","1,067.5","1,044.4","-","-1.25%"
"2003年4月3日","1,064.1","1,070.5","1,078.8","1,058.0","-","0.06%"
"2003年4月2日","1,063.5","1,047.4","1,066.9","1,047.4","-","3.99%"
"2003年4月1日","1,022.6","1,025.0","1,031.5","1,015.5","-","0.39%"
"2003年3月31日","1,018.7","1,028.4","1,032.9","1,015.0","-","-2.68%"
"2003年3月28日","1,046.7","1,052.3","1,061.8","1,044.4","-","-1.43%"
"2003年3月27日","1,061.9","1,055.7","1,070.7","1,049.5","-","-0.41%"
"2003年3月26日","1,066.3","1,065.8","1,075.0","1,060.1","-","-0.03%"
"2003年3月25日","1,066.6","1,051.7","1,075.4","1,047.1","-","1.86%"
"2003年3月24日","1,047.1","1,064.7","1,068.5","1,045.7","-","-4.21%"
"2003年3月21日","1,093.1","1,096.3","1,099.6","1,078.6","-","1.19%"
"2003年3月20日","1,080.2","1,064.3","1,089.2","1,052.9","-","0.49%"
"2003年3月19日","1,075.0","1,078.2","1,083.1","1,058.8","-","-0.67%"
"2003年3月18日","1,082.2","1,075.3","1,082.2","1,063.2","-","0.48%"
"2003年3月17日","1,077.0","1,022.0","1,077.1","1,018.8","-","4.52%"
"2003年3月14日","1,030.4","1,034.4","1,042.6","1,020.2","-","0.06%"
"2003年3月13日","1,029.8","990.4","1,029.8","981.6","-","6.10%"
"2003年3月12日","970.5","954.7","971.4","946.8","-","1.22%"
"2003年3月11日","958.8","966.7","973.9","956.9","-","-0.57%"
"2003年3月10日","964.3","978.0","982.9","962.5","-","-2.28%"
"2003年3月7日","986.8","967.9","992.1","964.3","-","0.29%"
"2003年3月6日","984.0","982.0","991.7","976.5","-","-0.63%"
"2003年3月5日","990.2","981.7","995.2","978.4","-","0.74%"
"2003年3月4日","983.0","991.6","994.3","982.1","-","-0.82%"
"2003年3月3日","991.1","1,015.9","1,023.5","988.4","-","-1.85%"
"2003年2月28日","1,009.7","998.3","1,013.3","994.8","-","1.50%"
"2003年2月27日","994.8","982.5","1,001.0","976.6","-","2.08%"
"2003年2月26日","974.5","992.9","1,002.0","973.9","-","-2.48%"
"2003年2月25日","999.3","981.5","1,001.7","969.6","-","0.46%"
"2003年2月24日","994.7","1,009.1","1,013.2","994.2","-","-2.09%"
"2003年2月21日","1,015.9","1,002.1","1,019.3","986.7","-","1.44%"
"2003年2月20日","1,001.5","1,010.5","1,015.2","999.6","-","-0.44%"
"2003年2月19日","1,005.9","1,011.7","1,014.6","994.3","-","-0.89%"
"2003年2月18日","1,014.9","990.2","1,015.3","989.8","-","3.34%"
"2003年2月14日","982.1","958.2","982.1","952.7","-","3.17%"
"2003年2月13日","951.9","959.6","959.7","938.5","-","-0.51%"
"2003年2月12日","956.8","967.9","978.1","956.6","-","-1.53%"
"2003年2月11日","971.6","975.5","989.3","962.4","-","0.17%"
"2003年2月10日","970.0","961.7","974.5","950.8","-","1.35%"
"2003年2月7日","957.0","980.5","983.4","951.7","-","-1.39%"
"2003年2月6日","970.5","966.0","979.2","960.8","-","0.16%"
"2003年2月5日","969.0","980.8","999.2","967.6","-","-0.28%"
"2003年2月4日","971.7","972.9","974.7","960.0","-","-1.55%"
"2003年2月3日","987.1","987.4","997.6","981.4","-","0.41%"
"2003年1月31日","983.0","971.6","996.0","968.3","-","-0.25%"
"2003年1月30日","985.5","1,018.5","1,022.2","985.2","-","-3.05%"
"2003年1月29日","1,016.6","994.6","1,023.0","980.9","-","1.51%"
"2003年1月28日","1,001.4","996.9","1,006.5","984.0","-","1.52%"
"2003年1月27日","986.4","985.1","1,006.3","982.0","-","-0.98%"
